Date,Close
2010-01-04 00:00:00-05:00,86.02645874023438
2010-01-05 00:00:00-05:00,86.25418853759766
2010-01-06 00:00:00-05:00,86.31488800048828
2010-01-07 00:00:00-05:00,86.67926025390625
2010-01-08 00:00:00-05:00,86.96770477294922
2010-01-11 00:00:00-05:00,87.08916473388672
2010-01-12 00:00:00-05:00,86.2769546508789
2010-01-13 00:00:00-05:00,87.00567626953125
2010-01-14 00:00:00-05:00,87.24099731445312
2010-01-15 00:00:00-05:00,86.26174926757812
2010-01-19 00:00:00-05:00,87.33964538574219
2010-01-20 00:00:00-05:00,86.45156860351562
2010-01-21 00:00:00-05:00,84.78914642333984
2010-01-22 00:00:00-05:00,82.8990478515625
2010-01-25 00:00:00-05:00,83.32414245605469
2010-01-26 00:00:00-05:00,82.97492218017578
2010-01-27 00:00:00-05:00,83.36967468261719
2010-01-28 00:00:00-05:00,82.4132308959961
2010-01-29 00:00:00-05:00,81.51750183105469
2010-02-01 00:00:00-05:00,82.78518676757812
2010-02-02 00:00:00-05:00,83.78718566894531
2010-02-03 00:00:00-05:00,83.36967468261719
2010-02-04 00:00:00-05:00,80.79639434814453
2010-02-05 00:00:00-05:00,80.96341705322266
2010-02-08 00:00:00-05:00,80.37889862060547
2010-02-09 00:00:00-05:00,81.3884506225586
2010-02-10 00:00:00-05:00,81.22907257080078
2010-02-11 00:00:00-05:00,82.07923126220703
2010-02-12 00:00:00-05:00,82.01091003417969
2010-02-16 00:00:00-05:00,83.3013687133789
2010-02-17 00:00:00-05:00,83.69607543945312
2010-02-18 00:00:00-05:00,84.18948364257812
2010-02-19 00:00:00-05:00,84.36408996582031
2010-02-22 00:00:00-05:00,84.37923431396484
2010-02-23 00:00:00-05:00,83.3545150756836
2010-02-24 00:00:00-05:00,84.12117004394531
2010-02-25 00:00:00-05:00,84.00731658935547
2010-02-26 00:00:00-05:00,84.0604248046875
2010-03-01 00:00:00-05:00,84.93340301513672
2010-03-02 00:00:00-05:00,85.16868591308594
2010-03-03 00:00:00-05:00,85.24459075927734
2010-03-04 00:00:00-05:00,85.502685546875
2010-03-05 00:00:00-05:00,86.72482299804688
2010-03-08 00:00:00-05:00,86.739990234375
2010-03-09 00:00:00-05:00,86.88423156738281
2010-03-10 00:00:00-05:00,87.2713394165039
2010-03-11 00:00:00-05:00,87.63571166992188
2010-03-12 00:00:00-05:00,87.643310546875
2010-03-15 00:00:00-04:00,87.66606140136719
2010-03-16 00:00:00-04:00,88.36444854736328
2010-03-17 00:00:00-04:00,88.8882064819336
2010-03-18 00:00:00-04:00,88.84262084960938
2010-03-19 00:00:00-04:00,88.3929443359375
2010-03-22 00:00:00-04:00,88.86551666259766
2010-03-23 00:00:00-04:00,89.49050903320312
2010-03-24 00:00:00-04:00,89.05604553222656
2010-03-25 00:00:00-04:00,88.9112548828125
2010-03-26 00:00:00-04:00,88.85787200927734
2010-03-29 00:00:00-04:00,89.4218978881836
2010-03-30 00:00:00-04:00,89.4828872680664
2010-03-31 00:00:00-04:00,89.17801666259766
2010-04-01 00:00:00-04:00,89.78778839111328
2010-04-05 00:00:00-04:00,90.51947784423828
2010-04-06 00:00:00-04:00,90.73290252685547
2010-04-07 00:00:00-04:00,90.21459197998047
2010-04-08 00:00:00-04:00,90.52710723876953
2010-04-09 00:00:00-04:00,91.1216049194336
2010-04-12 00:00:00-04:00,91.26643371582031
2010-04-13 00:00:00-04:00,91.33505249023438
2010-04-14 00:00:00-04:00,92.37165832519531
2010-04-15 00:00:00-04:00,92.44786834716797
2010-04-16 00:00:00-04:00,90.976806640625
2010-04-19 00:00:00-04:00,91.31977844238281
2010-04-20 00:00:00-04:00,92.13534545898438
2010-04-21 00:00:00-04:00,91.9676513671875
2010-04-22 00:00:00-04:00,92.24205780029297
2010-04-23 00:00:00-04:00,92.8442153930664
2010-04-26 00:00:00-04:00,92.49360656738281
2010-04-27 00:00:00-04:00,90.30606079101562
2010-04-28 00:00:00-04:00,90.9920425415039
2010-04-29 00:00:00-04:00,92.12010955810547
2010-04-30 00:00:00-04:00,90.55757141113281
2010-05-03 00:00:00-04:00,91.73137664794922
2010-05-04 00:00:00-04:00,89.5743637084961
2010-05-05 00:00:00-04:00,89.04080963134766
2010-05-06 00:00:00-04:00,86.08343505859375
2010-05-07 00:00:00-04:00,84.8029556274414
2010-05-10 00:00:00-04:00,88.53776550292969
2010-05-11 00:00:00-04:00,88.28621673583984
2010-05-12 00:00:00-04:00,89.52098846435547
2010-05-13 00:00:00-04:00,88.40814971923828
2010-05-14 00:00:00-04:00,86.80756378173828
2010-05-17 00:00:00-04:00,86.853271484375
2010-05-18 00:00:00-04:00,85.67186737060547
2010-05-19 00:00:00-04:00,85.18405151367188
2010-05-20 00:00:00-04:00,81.9675521850586
2010-05-21 00:00:00-04:00,83.1641845703125
2010-05-24 00:00:00-04:00,82.09713745117188
2010-05-25 00:00:00-04:00,82.18098449707031
2010-05-26 00:00:00-04:00,81.68551635742188
2010-05-27 00:00:00-04:00,84.42182922363281
2010-05-28 00:00:00-04:00,83.36236572265625
2010-06-01 00:00:00-04:00,81.95989990234375
2010-06-02 00:00:00-04:00,84.0940933227539
2010-06-03 00:00:00-04:00,84.38375091552734
2010-06-04 00:00:00-04:00,81.41876983642578
2010-06-07 00:00:00-04:00,80.4050064086914
2010-06-08 00:00:00-04:00,81.26632690429688
2010-06-09 00:00:00-04:00,80.83184051513672
2010-06-10 00:00:00-04:00,83.1946792602539
2010-06-11 00:00:00-04:00,83.59867095947266
2010-06-14 00:00:00-04:00,83.46910858154297
2010-06-15 00:00:00-04:00,85.3669662475586
2010-06-16 00:00:00-04:00,85.33649444580078
2010-06-17 00:00:00-04:00,85.47369384765625
2010-06-18 00:00:00-04:00,85.56637573242188
2010-06-21 00:00:00-04:00,85.32128143310547
2010-06-22 00:00:00-04:00,83.91216278076172
2010-06-23 00:00:00-04:00,83.65178680419922
2010-06-24 00:00:00-04:00,82.26560974121094
2010-06-25 00:00:00-04:00,82.61024475097656
2010-06-28 00:00:00-04:00,82.349853515625
2010-06-29 00:00:00-04:00,79.80728912353516
2010-06-30 00:00:00-04:00,79.04911804199219
2010-07-01 00:00:00-04:00,78.69685363769531
2010-07-02 00:00:00-04:00,78.26799774169922
2010-07-06 00:00:00-04:00,78.78109741210938
2010-07-07 00:00:00-04:00,81.26239013671875
2010-07-08 00:00:00-04:00,82.0665054321289
2010-07-09 00:00:00-04:00,82.67916107177734
2010-07-12 00:00:00-04:00,82.73278045654297
2010-07-13 00:00:00-04:00,83.98109436035156
2010-07-14 00:00:00-04:00,83.9734115600586
2010-07-15 00:00:00-04:00,83.99638366699219
2010-07-16 00:00:00-04:00,81.68360137939453
2010-07-19 00:00:00-04:00,82.16605377197266
2010-07-20 00:00:00-04:00,83.077392578125
2010-07-21 00:00:00-04:00,81.99758911132812
2010-07-22 00:00:00-04:00,83.8279037475586
2010-07-23 00:00:00-04:00,84.5554428100586
2010-07-26 00:00:00-04:00,85.4361572265625
2010-07-27 00:00:00-04:00,85.42850494384766
2010-07-28 00:00:00-04:00,84.87711334228516
2010-07-29 00:00:00-04:00,84.46356201171875
2010-07-30 00:00:00-04:00,84.4482192993164
2010-08-02 00:00:00-04:00,86.35518646240234
2010-08-03 00:00:00-04:00,85.94161987304688
2010-08-04 00:00:00-04:00,86.5159912109375
2010-08-05 00:00:00-04:00,86.42411041259766
2010-08-06 00:00:00-04:00,86.07178497314453
2010-08-09 00:00:00-04:00,86.53126525878906
2010-08-10 00:00:00-04:00,86.06412506103516
2010-08-11 00:00:00-04:00,83.70538330078125
2010-08-12 00:00:00-04:00,83.19225311279297
2010-08-13 00:00:00-04:00,82.94721984863281
2010-08-16 00:00:00-04:00,82.908935546875
2010-08-17 00:00:00-04:00,83.92748260498047
2010-08-18 00:00:00-04:00,84.08065795898438
2010-08-19 00:00:00-04:00,82.61788177490234
2010-08-20 00:00:00-04:00,82.349853515625
2010-08-23 00:00:00-04:00,82.03587341308594
2010-08-24 00:00:00-04:00,80.81819915771484
2010-08-25 00:00:00-04:00,81.13220977783203
2010-08-26 00:00:00-04:00,80.58841705322266
2010-08-27 00:00:00-04:00,81.83676147460938
2010-08-30 00:00:00-04:00,80.64973449707031
2010-08-31 00:00:00-04:00,80.64973449707031
2010-09-01 00:00:00-04:00,83.06208038330078
2010-09-02 00:00:00-04:00,83.83555603027344
2010-09-03 00:00:00-04:00,84.92303466796875
2010-09-07 00:00:00-04:00,83.96575927734375
2010-09-08 00:00:00-04:00,84.5554428100586
2010-09-09 00:00:00-04:00,84.94602966308594
2010-09-10 00:00:00-04:00,85.37487030029297
2010-09-13 00:00:00-04:00,86.32451629638672
2010-09-14 00:00:00-04:00,86.27094268798828
2010-09-15 00:00:00-04:00,86.6002197265625
2010-09-16 00:00:00-04:00,86.5772476196289
2010-09-17 00:00:00-04:00,86.60957336425781
2010-09-20 00:00:00-04:00,87.93385314941406
2010-09-21 00:00:00-04:00,87.75680541992188
2010-09-22 00:00:00-04:00,87.32563018798828
2010-09-23 00:00:00-04:00,86.6172866821289
2010-09-24 00:00:00-04:00,88.40354919433594
2010-09-27 00:00:00-04:00,87.98005676269531
2010-09-28 00:00:00-04:00,88.28802490234375
2010-09-29 00:00:00-04:00,88.13404083251953
2010-09-30 00:00:00-04:00,87.87225341796875
2010-10-01 00:00:00-04:00,88.2418441772461
2010-10-04 00:00:00-04:00,87.5797119140625
2010-10-05 00:00:00-04:00,89.34285736083984
2010-10-06 00:00:00-04:00,89.33516693115234
2010-10-07 00:00:00-04:00,89.22735595703125
2010-10-08 00:00:00-04:00,89.72781372070312
2010-10-11 00:00:00-04:00,89.8125228881836
2010-10-12 00:00:00-04:00,90.08966827392578
2010-10-13 00:00:00-04:00,90.79032135009766
2010-10-14 00:00:00-04:00,90.43614196777344
2010-10-15 00:00:00-04:00,90.62093353271484
2010-10-18 00:00:00-04:00,91.06749725341797
2010-10-19 00:00:00-04:00,89.87411499023438
2010-10-20 00:00:00-04:00,90.75181579589844
2010-10-21 00:00:00-04:00,90.95201873779297
2010-10-22 00:00:00-04:00,91.12139892578125
2010-10-25 00:00:00-04:00,91.39085388183594
2010-10-26 00:00:00-04:00,91.40628051757812
2010-10-27 00:00:00-04:00,91.14448547363281
2010-10-28 00:00:00-04:00,91.15990447998047
2010-10-29 00:00:00-04:00,91.22915649414062
2010-11-01 00:00:00-04:00,91.25996398925781
2010-11-02 00:00:00-04:00,91.98371887207031
2010-11-03 00:00:00-04:00,92.3532943725586
2010-11-04 00:00:00-04:00,94.1318130493164
2010-11-05 00:00:00-04:00,94.4859848022461
2010-11-08 00:00:00-05:00,94.30892181396484
2010-11-09 00:00:00-05:00,93.63136291503906
2010-11-10 00:00:00-05:00,94.0086441040039
2010-11-11 00:00:00-05:00,93.65446472167969
2010-11-12 00:00:00-05:00,92.5457992553711
2010-11-15 00:00:00-05:00,92.4149169921875
2010-11-16 00:00:00-05:00,90.9751205444336
2010-11-17 00:00:00-05:00,91.02129364013672
2010-11-18 00:00:00-05:00,92.36097717285156
2010-11-19 00:00:00-05:00,92.61504364013672
2010-11-22 00:00:00-05:00,92.53804779052734
2010-11-23 00:00:00-05:00,91.19837188720703
2010-11-24 00:00:00-05:00,92.5457992553711
2010-11-26 00:00:00-05:00,91.46785736083984
2010-11-29 00:00:00-05:00,91.74502563476562
2010-11-30 00:00:00-05:00,91.22915649414062
2010-12-01 00:00:00-05:00,93.16944122314453
2010-12-02 00:00:00-05:00,94.36278533935547
2010-12-03 00:00:00-05:00,94.61685943603516
2010-12-06 00:00:00-05:00,94.51679229736328
2010-12-07 00:00:00-05:00,94.57069396972656
2010-12-08 00:00:00-05:00,94.91716003417969
2010-12-09 00:00:00-05:00,95.28673553466797
2010-12-10 00:00:00-05:00,95.84109497070312
2010-12-13 00:00:00-05:00,95.90263366699219
2010-12-14 00:00:00-05:00,95.98735809326172
2010-12-15 00:00:00-05:00,95.54850006103516
2010-12-16 00:00:00-05:00,96.10282897949219
2010-12-17 00:00:00-05:00,96.20581817626953
2010-12-20 00:00:00-05:00,96.43799591064453
2010-12-21 00:00:00-05:00,97.04945373535156
2010-12-22 00:00:00-05:00,97.35126495361328
2010-12-23 00:00:00-05:00,97.21197509765625
2010-12-27 00:00:00-05:00,97.25066375732422
2010-12-28 00:00:00-05:00,97.3899917602539
2010-12-29 00:00:00-05:00,97.45963287353516
2010-12-30 00:00:00-05:00,97.3048324584961
2010-12-31 00:00:00-05:00,97.32807159423828
2011-01-03 00:00:00-05:00,98.33421325683594
2011-01-04 00:00:00-05:00,98.2800521850586
2011-01-05 00:00:00-05:00,98.79087829589844
2011-01-06 00:00:00-05:00,98.5973892211914
2011-01-07 00:00:00-05:00,98.40390014648438
2011-01-10 00:00:00-05:00,98.2800521850586
2011-01-11 00:00:00-05:00,98.62834930419922
2011-01-12 00:00:00-05:00,99.51841735839844
2011-01-13 00:00:00-05:00,99.35589599609375
2011-01-14 00:00:00-05:00,100.07571411132812
2011-01-18 00:00:00-05:00,100.2459716796875
2011-01-19 00:00:00-05:00,99.26301574707031
2011-01-20 00:00:00-05:00,99.1314468383789
2011-01-21 00:00:00-05:00,99.35589599609375
2011-01-24 00:00:00-05:00,99.92088317871094
2011-01-25 00:00:00-05:00,99.97505950927734
2011-01-26 00:00:00-05:00,100.36207580566406
2011-01-27 00:00:00-05:00,100.6097183227539
2011-01-28 00:00:00-05:00,98.85279083251953
2011-01-31 00:00:00-05:00,99.59584045410156
2011-02-01 00:00:00-05:00,101.19022369384766
2011-02-02 00:00:00-05:00,100.99671936035156
2011-02-03 00:00:00-05:00,101.22117614746094
2011-02-04 00:00:00-05:00,101.50753784179688
2011-02-07 00:00:00-05:00,102.14221954345703
2011-02-08 00:00:00-05:00,102.60662841796875
2011-02-09 00:00:00-05:00,102.3744125366211
2011-02-10 00:00:00-05:00,102.41313171386719
2011-02-11 00:00:00-05:00,103.0245590209961
2011-02-14 00:00:00-05:00,103.27223205566406
2011-02-15 00:00:00-05:00,102.9471435546875
2011-02-16 00:00:00-05:00,103.5973129272461
2011-02-17 00:00:00-05:00,103.90692901611328
2011-02-18 00:00:00-05:00,104.12358093261719
2011-02-22 00:00:00-05:00,102.03385925292969
2011-02-23 00:00:00-05:00,101.40695190429688
2011-02-24 00:00:00-05:00,101.33724975585938
2011-02-25 00:00:00-05:00,102.4208755493164
2011-02-28 00:00:00-05:00,103.05547332763672
2011-03-01 00:00:00-05:00,101.33724975585938
2011-03-02 00:00:00-05:00,101.55398559570312
2011-03-03 00:00:00-05:00,103.30318450927734
2011-03-04 00:00:00-05:00,102.52921295166016
